"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE100PLUS","FMLE","798.1","798.13230","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE45-49","FMLE","0.020656","0.02066","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE1-4","BTSX","66","66.02296","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE10-14","BTSX","0.000791","0.00079","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE90-94","MLE","0.222541","0.22254","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE55-59","BTSX","398812.9","398812.90000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGELT1","MLE","6246.3","6246.29100","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE80-84","BTSX","0.13622","0.13622","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE50-54","FMLE","397204.4","397204.40000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE15-19","MLE","827.8","827.79970","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE65-69","BTSX","0.042278","0.04228","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE15-19","MLE","90562.7","90562.70000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE15-19","FMLE","569.6","569.61270","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE95-99","MLE","947.1","947.06930","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE85-89","BTSX","47950.5","47950.45000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE20-24","FMLE","93796.2","93796.20000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE55-59","FMLE","1891997","1891997.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE70-74","FMLE","11","11.00420","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE5-9","FMLE","95187.7","95187.73000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE55-59","FMLE","71852.9","71852.88000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE20-24","FMLE","49.7","49.73436","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE45-49","MLE","25.8","25.79696","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE50-54","FMLE","26.7","26.67089","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE80-84","BTSX","6","6.04808","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE65-69","FMLE","14.9","14.90027","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE95-99","BTSX","3","3.02407","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE1-4","FMLE","2534.2","2534.24900","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE100PLUS","BTSX","1","1.00000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE100PLUS","BTSX","626.5","626.53100","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE100PLUS","FMLE","779.1","779.06300","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE25-29","FMLE","0.008182","0.00818","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE95-99","MLE","5937.2","5937.21000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE40-44","BTSX","417246.9","417246.90000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE55-59","MLE","0.01834","0.01834","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE50-54","MLE","410011.8","410011.80000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGELT1","FMLE","95796.4","95796.42000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE35-39","BTSX","450741.8","450741.80000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE5-9","FMLE","6490508","6490508.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGELT1","FMLE","97404.7","97404.66000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE30-34","BTSX","3926991","3926991.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE35-39","BTSX","3150127","3150127.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE75-79","MLE","39318","39317.98000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE75-79","MLE","8.2","8.20140","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE10-14","FMLE","472706.6","472706.60000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE55-59","BTSX","0.074752","0.07475","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE15-19","FMLE","0.011752","0.01175","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE85-89","MLE","0.170471","0.17047","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE70-74","FMLE","749940.4","749940.40000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE65-69","MLE","643447.9","643447.90000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE30-34","FMLE","834.4","834.40370","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE5-9","MLE","457265.2","457265.20000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE85-89","MLE","27860.8","27860.81000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE70-74","BTSX","0.256521","0.25652","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE70-74","MLE","180314.9","180314.90000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE25-29","FMLE","463451.2","463451.20000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE85-89","BTSX","57901.9","57901.89000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE1-4","FMLE","0.006858","0.00686","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE95-99","MLE","0.744461","0.74446","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGELT1","MLE","0.038543","0.03854","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE20-24","BTSX","0.001689","0.00169","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE55-59","BTSX","5194.8","5194.80700","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE100PLUS","BTSX","0.359584","0.35958","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE55-59","BTSX","0.017614","0.01761","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE30-34","FMLE","0.002617","0.00262","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE70-74","MLE","0.065113","0.06511","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGELT1","MLE","5828635","5828635.00000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE60-64","FMLE","18.5","18.51575","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE95-99","FMLE","0.318911","0.31891","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE65-69","FMLE","10172","10171.98000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE70-74","BTSX","0.064008","0.06401","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE70-74","BTSX","13585.8","13585.82000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE30-34","FMLE","42.8","42.82309","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGELT1","BTSX","59","59.04532","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE50-54","MLE","0.010455","0.01046","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE5-9","BTSX","481.6","481.61590","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE75-79","FMLE","148485.7","148485.70000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE60-64","FMLE","315018.3","315018.30000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE65-69","BTSX","0.191908","0.19191","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE50-54","BTSX","0.057071","0.05707","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE85-89","FMLE","11812.4","11812.42000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE1-4","BTSX","5810370","5810370.00000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE10-14","BTSX","57.6","57.59023","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE35-39","FMLE","3298260","3298260.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE35-39","BTSX","0.020123","0.02012","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE40-44","FMLE","2584369","2584369.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE5-9","MLE","64.1","64.05446","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE10-14","BTSX","94738.7","94738.68000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE1-4","FMLE","96164.8","96164.80000","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE50-54","MLE","4266.3","4266.32100","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE50-54","FMLE","23.9","23.92693","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE35-39","MLE","1702.9","1702.93700","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE90-94","FMLE","28195.9","28195.91000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE60-64","BTSX","76575.1","76575.09000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE70-74","FMLE","48743.4","48743.38000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE85-89","BTSX","0.162222","0.16222","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE35-39","BTSX","404492.5","404492.50000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE20-24","FMLE","0.008124","0.00812","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE80-84","MLE","75785.3","75785.32000","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE1-4","MLE","381812.5","381812.50000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE25-29","FMLE","0.012363","0.01236","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE95-99","BTSX","0.746249","0.74625","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE20-24","BTSX","424686.5","424686.50000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE10-14","FMLE","659.6","659.63790","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE80-84","BTSX","6.8","6.79335","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE95-99","FMLE","3","3.00060","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE75-79","FMLE","8.6","8.56459","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE1-4","BTSX","1044.5","1044.49300","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE20-24","MLE","47.4","47.43470","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE100PLUS","BTSX","247.7","247.73550","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE90-94","MLE","16397.7","16397.68000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE10-14","FMLE","63.4","63.36853","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGELT1","FMLE","69.4","69.41871","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE100PLUS","MLE","448.7","448.73490","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE25-29","FMLE","49.4","49.37490","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE25-29","BTSX","88509.6","88509.60000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE45-49","MLE","0.006928","0.00693","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE35-39","BTSX","0.003741","0.00374","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE70-74","MLE","52703.9","52703.95000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE100PLUS","BTSX","2.8","2.78099","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE15-19","FMLE","86182.9","86182.92000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE45-49","MLE","381159.5","381159.50000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE10-14","MLE","4938090","4938090.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE25-29","MLE","0.01076","0.01076","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE90-94","BTSX","30061.2","30061.18000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGELT1","BTSX","6293251","6293251.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE70-74","FMLE","0.233645","0.23365","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE30-34","MLE","0.002703","0.00270","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE35-39","MLE","90731.1","90731.10000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE65-69","BTSX","254765.3","254765.30000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE65-69","MLE","13.1","13.09361","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE55-59","MLE","1571400","1571400.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE60-64","FMLE","80166","80166.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGELT1","FMLE","7985.8","7985.76700","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE80-84","BTSX","0.11622","0.11622","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE75-79","FMLE","0.079626","0.07963","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE50-54","BTSX","364642.2","364642.20000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE65-69","FMLE","65710","65710.04000","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE1-4","FMLE","5892108","5892108.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE60-64","MLE","0.148193","0.14819","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE1-4","BTSX","369895.2","369895.20000","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGELT1","MLE","0.062463","0.06246","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE95-99","MLE","0.312891","0.31289","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE55-59","MLE","353256.2","353256.20000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE45-49","MLE","27.9","27.85675","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE55-59","BTSX","0.06353","0.06353","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE60-64","BTSX","0.02144","0.02144","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE15-19","MLE","52.8","52.84241","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE1-4","BTSX","0.009619","0.00962","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE75-79","MLE","14233.4","14233.41000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE100PLUS","FMLE","0.36269","0.36269","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE65-69","MLE","11271","11270.95000","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE80-84","FMLE","0.108877","0.10888","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE90-94","BTSX","15412","15411.96000","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE45-49","BTSX","0.005632","0.00563","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE100PLUS","MLE","1297.8","1297.84300","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE85-89","FMLE","0.155522","0.15552","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE15-19","BTSX","593","592.96030","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE40-44","MLE","414869.4","414869.40000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE95-99","MLE","1801.6","1801.58100","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE20-24","FMLE","54.1","54.08113","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGELT1","MLE","0.092334","0.09233","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE40-44","BTSX","0.019356","0.01936","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE95-99","FMLE","6489.4","6489.35400","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE20-24","BTSX","93584.8","93584.79000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE30-34","FMLE","459471.7","459471.70000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE95-99","BTSX","1230.3","1230.25800","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE90-94","FMLE","4","4.00762","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE100PLUS","BTSX","1737.6","1737.63200","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE25-29","FMLE","88219.9","88219.89000","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE40-44","FMLE","3227581","3227581.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE85-89","BTSX","12658.5","12658.50000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE100PLUS","FMLE","1222","1221.95200","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE25-29","BTSX","0.009749","0.00975","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGELT1","BTSX","67.8","67.76462","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE75-79","FMLE","50434.7","50434.65000","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE80-84","BTSX","6.4","6.35613","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE1-4","BTSX","69.2","69.22268","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE1-4","MLE","96023.5","96023.48000","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE35-39","FMLE","40.3","40.26180","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGELT1","FMLE","59.9","59.86518","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE1-4","BTSX","3441.6","3441.55800","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE30-34","BTSX","0.003351","0.00335","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE70-74","FMLE","13401.7","13401.68000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE80-84","FMLE","0.428882","0.42888","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE60-64","MLE","16.3","16.27884","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE95-99","MLE","6079.8","6079.76900","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE65-69","MLE","58059.6","58059.56000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE70-74","MLE","42212","42211.96000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGELT1","BTSX","0.083403","0.08340","","",""
"LIFE_0000000034","PUBLISHED","2013","SEAR","AGE1-4","BTSX","6679111","6679111.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE55-59","BTSX","1512570","1512570.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE5-9","BTSX","6269910","6269910.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE70-74","FMLE","64275.5","64275.50000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE15-19","FMLE","448587.8","448587.80000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE50-54","FMLE","0.00803","0.00803","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE95-99","BTSX","8076.5","8076.52700","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE95-99","FMLE","0.27703","0.27703","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE15-19","MLE","0.006161","0.00616","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE65-69","BTSX","0.154484","0.15448","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE30-34","FMLE","432882.4","432882.40000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE80-84","FMLE","86145.7","86145.67000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE70-74","MLE","200626.3","200626.30000","","",""
"LIFE_0000000034","PUBLISHED","2012","SEAR","AGE45-49","MLE","2405462","2405462.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","SEAR","AGE100PLUS","FMLE","283.9","283.85350","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE45-49","FMLE","0.026366","0.02637","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE25-29","BTSX","883.6","883.61240","","",""
"LIFE_0000000030","PUBLISHED","2013","SEAR","AGE35-39","BTSX","0.014784","0.01478","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE35-39","BTSX","2895482","2895482.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE55-59","FMLE","77749.3","77749.30000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE45-49","BTSX","26.9","26.90448","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE45-49","BTSX","88037.9","88037.92000","","",""
"LIFE_0000000035","PUBLISHED","2012","SEAR","AGE100PLUS","FMLE","2.8","2.75717","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE30-34","BTSX","92127.9","92127.86000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGELT1","MLE","58.3","58.28635","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE5-9","MLE","489.6","489.61040","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE40-44","BTSX","0.004813","0.00481","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE75-79","MLE","38931","38931.00000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE35-39","FMLE","1282.2","1282.21000","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGE50-54","FMLE","3189.4","3189.41400","","",""
"LIFE_0000000034","PUBLISHED","1990","SEAR","AGE100PLUS","MLE","551.9","551.94040","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGELT1","FMLE","0.038064","0.03806","","",""
"LIFE_0000000032","PUBLISHED","2000","SEAR","AGELT1","BTSX","6130.5","6130.50000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE35-39","BTSX","452222.3","452222.30000","","",""
"LIFE_0000000033","PUBLISHED","2000","SEAR","AGE45-49","FMLE","410467.7","410467.70000","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE75-79","FMLE","217160.6","217160.60000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE10-14","MLE","0.001426","0.00143","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE10-14","MLE","94760.5","94760.52000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE55-59","FMLE","20","20.00223","","",""
"LIFE_0000000035","PUBLISHED","2013","SEAR","AGE10-14","BTSX","61.5","61.45171","","",""
"LIFE_0000000029","PUBLISHED","2013","SEAR","AGE70-74","BTSX","0.052429","0.05243","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE65-69","FMLE","9611.4","9611.39400","","",""
"LIFE_0000000030","PUBLISHED","2000","SEAR","AGE5-9","BTSX","0.008741","0.00874","","",""
"LIFE_0000000032","PUBLISHED","2013","SEAR","AGE20-24","MLE","837.8","837.75630","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE70-74","MLE","13772.9","13772.94000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE85-89","FMLE","4.8","4.81128","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE1-4","BTSX","93869.5","93869.50000","","",""
"LIFE_0000000031","PUBLISHED","2013","SEAR","AGE25-29","MLE","92966.4","92966.42000","","",""
"LIFE_0000000035","PUBLISHED","1990","SEAR","AGE70-74","FMLE","10.4","10.35616","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE10-14","FMLE","5513857","5513857.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","SEAR","AGE15-19","BTSX","90343.2","90343.20000","","",""
"LIFE_0000000030","PUBLISHED","2012","SEAR","AGE55-59","FMLE","0.049823","0.04982","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE25-29","BTSX","92773.8","92773.80000","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE60-64","MLE","62787.6","62787.62000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE90-94","BTSX","0.246797","0.24680","","",""
"LIFE_0000000031","PUBLISHED","1990","SEAR","AGE95-99","BTSX","1139.2","1139.17700","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE85-89","BTSX","0.612174","0.61217","","",""
"LIFE_0000000033","PUBLISHED","2013","SEAR","AGE95-99","BTSX","6533.4","6533.38100","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE60-64","BTSX","1147558","1147558.00000","","",""
"LIFE_0000000034","PUBLISHED","2000","SEAR","AGE100PLUS","FMLE","1222","1221.95200","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE30-34","FMLE","0.003236","0.00324","","",""
"LIFE_0000000031","PUBLISHED","2012","SEAR","AGE80-84","FMLE","35198","35198.03000","","",""
"LIFE_0000000029","PUBLISHED","2000","SEAR","AGE55-59","BTSX","0.015493","0.01549","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE60-64","FMLE","6698.4","6698.35400","","",""
"LIFE_0000000035","PUBLISHED","2000","SEAR","AGE40-44","BTSX","32.3","32.27124","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE50-54","MLE","360540.8","360540.80000","","",""
"LIFE_0000000029","PUBLISHED","1990","SEAR","AGE45-49","FMLE","0.0064","0.00640","","",""
"LIFE_0000000032","PUBLISHED","2012","SEAR","AGE30-34","FMLE","854.6","854.61080","","",""
"LIFE_0000000029","PUBLISHED","2012","SEAR","AGE35-39","BTSX","0.003048","0.00305","","",""
"LIFE_0000000033","PUBLISHED","2012","SEAR","AGE15-19","BTSX","469492.1","469492.10000","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGELT1","FMLE","94410","94409.96000","","",""
"LIFE_0000000030","PUBLISHED","1990","SEAR","AGE80-84","MLE","0.517418","0.51742","","",""
"LIFE_0000000033","PUBLISHED","1990","SEAR","AGE10-14","FMLE","432567.1","432567.10000","","",""
