"GHO","PUBLISHSTATE","YEAR","REGION","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE75-79","MLE","58244.9","58244.92000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE80-84","FMLE","8.3","8.33560","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE15-19","FMLE","471054.2","471054.20000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE40-44","BTSX","0.001806","0.00181","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE30-34","FMLE","0.00114","0.00114","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE70-74","FMLE","884023.5","884023.50000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE35-39","BTSX","539.9","539.85750","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE1-4","FMLE","75.8","75.79789","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGELT1","MLE","6723086","6723086.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE25-29","BTSX","97548.5","97548.45000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE100PLUS","BTSX","1165","1165.01500","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE40-44","BTSX","96239.3","96239.27000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE20-24","BTSX","324.3","324.31690","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE95-99","FMLE","3.5","3.45693","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE30-34","MLE","0.001015","0.00102","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE20-24","MLE","55.7","55.66951","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE1-4","BTSX","0.007242","0.00724","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE95-99","BTSX","12791.7","12791.71000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE15-19","BTSX","0.003877","0.00388","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE90-94","FMLE","35460.7","35460.73000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE85-89","MLE","0.170091","0.17009","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE30-34","BTSX","0.00429","0.00429","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE60-64","FMLE","4281.8","4281.83300","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE100PLUS","MLE","289.4","289.40430","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE60-64","BTSX","1824020","1824020.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE70-74","MLE","70918.2","70918.20000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE100PLUS","FMLE","561.2","561.23320","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE25-29","BTSX","49.4","49.35472","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE5-9","MLE","98330.3","98330.27000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE70-74","BTSX","13.3","13.27765","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE75-79","MLE","0.280181","0.28018","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE10-14","BTSX","63.6","63.56123","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE75-79","BTSX","649678.9","649678.90000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE25-29","FMLE","476610","476610.00000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE65-69","BTSX","396846.2","396846.20000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE15-19","BTSX","489990.7","489990.70000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE80-84","MLE","0.107359","0.10736","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE85-89","BTSX","15266.5","15266.53000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE20-24","MLE","97685.6","97685.59000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE40-44","FMLE","0.009667","0.00967","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGELT1","MLE","98736.9","98736.87000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE45-49","BTSX","2760400","2760400.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE60-64","FMLE","0.01129","0.01129","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE65-69","BTSX","16.8","16.78740","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE40-44","FMLE","708.9","708.88780","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE30-34","FMLE","97407.6","97407.56000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE100PLUS","FMLE","2254.7","2254.72700","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE15-19","BTSX","0.000498","0.00050","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE25-29","BTSX","0.003948","0.00395","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE80-84","BTSX","0.432022","0.43202","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE20-24","FMLE","489348.8","489348.80000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE55-59","MLE","2095563","2095563.00000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE90-94","BTSX","46341.1","46341.14000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE25-29","MLE","4375485","4375485.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE15-19","FMLE","94377.1","94377.08000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE45-49","FMLE","95872.4","95872.38000","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE90-94","FMLE","4.4","4.43578","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGELT1","MLE","0.030427","0.03043","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE50-54","FMLE","0.01734","0.01734","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE5-9","FMLE","474217.3","474217.30000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGELT1","MLE","0.014865","0.01487","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE40-44","MLE","89663.6","89663.65000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE50-54","MLE","3387.9","3387.91700","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE75-79","FMLE","10.4","10.44402","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE45-49","MLE","32","32.03223","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE30-34","MLE","46.2","46.20999","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE80-84","FMLE","380296.5","380296.50000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE25-29","FMLE","0.001212","0.00121","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE70-74","BTSX","68907.5","68907.47000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE15-19","FMLE","490918.8","490918.80000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE20-24","FMLE","0.005424","0.00542","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE20-24","BTSX","97783.6","97783.64000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE15-19","FMLE","6332093","6332093.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE55-59","MLE","82441.6","82441.65000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE65-69","MLE","0.0334","0.03340","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGELT1","BTSX","98778","98778.02000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE45-49","MLE","0.025853","0.02585","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE60-64","MLE","0.099909","0.09991","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGELT1","BTSX","1298.3","1298.25000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE80-84","FMLE","0.078258","0.07826","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE30-34","MLE","826.4","826.35330","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE5-9","FMLE","74.4","74.35259","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE25-29","MLE","471125.1","471125.10000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE35-39","BTSX","96604.3","96604.33000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE85-89","FMLE","6.2","6.15447","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE50-54","MLE","2298856","2298856.00000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE90-94","FMLE","87830.6","87830.59000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE55-59","BTSX","2057036","2057036.00000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE10-14","FMLE","6837023","6837023.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE15-19","BTSX","98104.8","98104.83000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE60-64","MLE","6994.1","6994.06700","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE25-29","BTSX","352.3","352.32510","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE65-69","FMLE","370049.8","370049.80000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE20-24","BTSX","488587.9","488587.90000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE1-4","BTSX","7513144","7513144.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE55-59","MLE","0.053142","0.05314","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE10-14","BTSX","0.003319","0.00332","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE60-64","FMLE","1657225","1657225.00000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE75-79","MLE","0.075376","0.07538","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE1-4","FMLE","387858.8","387858.80000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE45-49","FMLE","477864.8","477864.80000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE95-99","FMLE","19342.4","19342.41000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE95-99","MLE","2.4","2.40445","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE40-44","FMLE","3904517","3904517.00000","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE20-24","BTSX","0.003314","0.00331","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE50-54","BTSX","2739534","2739534.00000","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE90-94","BTSX","0.713785","0.71379","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGELT1","MLE","1466.9","1466.89300","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE20-24","FMLE","425.5","425.47430","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE5-9","FMLE","72.3","72.31772","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE1-4","MLE","98533.1","98533.11000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE15-19","FMLE","480702.5","480702.50000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE45-49","BTSX","33.8","33.75086","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE70-74","FMLE","79872.8","79872.82000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE40-44","BTSX","449640","449640.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE15-19","FMLE","64.5","64.48017","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE50-54","MLE","0.039473","0.03947","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE85-89","MLE","0.162753","0.16275","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE95-99","FMLE","3.4","3.43853","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE15-19","FMLE","196.5","196.53960","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE20-24","MLE","0.000773","0.00077","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE55-59","MLE","0.01283","0.01283","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE65-69","FMLE","0.018823","0.01882","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE35-39","MLE","0.001308","0.00131","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE85-89","FMLE","5.3","5.26916","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGELT1","MLE","100000","100000.00000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE80-84","BTSX","35885.5","35885.50000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE65-69","BTSX","73473.7","73473.69000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE35-39","MLE","479470.2","479470.20000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE85-89","BTSX","0.566769","0.56677","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE45-49","FMLE","0.002219","0.00222","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE40-44","MLE","36.6","36.62111","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE45-49","BTSX","95410.6","95410.63000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE45-49","MLE","3023622","3023622.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE35-39","FMLE","97043.9","97043.85000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE30-34","MLE","4460864","4460864.00000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE70-74","BTSX","0.033313","0.03331","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE15-19","BTSX","58.8","58.76448","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE30-34","FMLE","474067.3","474067.30000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE60-64","BTSX","20.6","20.62477","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE100PLUS","MLE","0.432325","0.43233","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE55-59","BTSX","0.007348","0.00735","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE35-39","FMLE","626.9","626.93600","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE20-24","MLE","464044.3","464044.30000","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE65-69","BTSX","1394210","1394210.00000","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE75-79","MLE","57857","57857.02000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE70-74","BTSX","0.040207","0.04021","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE75-79","MLE","357003.6","357003.60000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE45-49","MLE","470514.6","470514.60000","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE80-84","MLE","107794.6","107794.60000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGELT1","FMLE","0.026717","0.02672","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE5-9","MLE","312","312.02340","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE25-29","BTSX","5142694","5142694.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE70-74","MLE","14270.4","14270.40000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE85-89","MLE","9262.9","9262.94700","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE15-19","FMLE","98269.7","98269.71000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE30-34","FMLE","97528.8","97528.79000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE90-94","MLE","5500.5","5500.54800","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE50-54","FMLE","2935889","2935889.00000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE15-19","MLE","477278","477278.00000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE30-34","FMLE","49.9","49.93800","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE35-39","BTSX","562.4","562.38280","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE65-69","FMLE","1563070","1563070.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE90-94","BTSX","6480.1","6480.11700","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE55-59","MLE","90808.5","90808.49000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE65-69","MLE","0.024419","0.02442","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGELT1","BTSX","0.012983","0.01298","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE100PLUS","BTSX","775","774.99870","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE80-84","MLE","0.107428","0.10743","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE45-49","MLE","0.022165","0.02217","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGELT1","FMLE","1178.8","1178.81700","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE1-4","BTSX","0.00065","0.00065","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE75-79","FMLE","14235.2","14235.15000","","",""
"LIFE_0000000035","PUBLISHED","2012","WPR","AGE5-9","BTSX","72.2","72.19982","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE100PLUS","FMLE","986.6","986.60670","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE25-29","MLE","94574.1","94574.12000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE5-9","FMLE","6700876","6700876.00000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE90-94","BTSX","15076.7","15076.75000","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE25-29","FMLE","288.9","288.88180","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE55-59","BTSX","3809.9","3809.86800","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE10-14","FMLE","131.5","131.49440","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE95-99","MLE","6147.5","6147.45500","","",""
"LIFE_0000000030","PUBLISHED","2000","WPR","AGE50-54","BTSX","0.027481","0.02748","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE60-64","BTSX","83773.2","83773.20000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE45-49","BTSX","91737.2","91737.17000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE1-4","FMLE","7724113","7724113.00000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGELT1","MLE","0.042661","0.04266","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE75-79","FMLE","775513.6","775513.60000","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE65-69","FMLE","417156.6","417156.60000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE35-39","FMLE","471175.3","471175.30000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE40-44","MLE","0.010573","0.01057","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE85-89","FMLE","0.536315","0.53632","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE100PLUS","FMLE","1","1.00000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE5-9","BTSX","486.2","486.21490","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE95-99","FMLE","7022.4","7022.43000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE100PLUS","BTSX","2.2","2.23921","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE30-34","MLE","529.4","529.38910","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGE20-24","MLE","97587.7","97587.73000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE60-64","MLE","0.014956","0.01496","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE95-99","BTSX","0.286741","0.28674","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE50-54","BTSX","2083.8","2083.78100","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE95-99","MLE","2.8","2.75148","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE15-19","MLE","0.001072","0.00107","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE15-19","BTSX","468963.6","468963.60000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE55-59","MLE","0.044168","0.04417","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE10-14","MLE","0.00378","0.00378","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE1-4","MLE","1193.1","1193.14000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE10-14","BTSX","5994186","5994186.00000","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE65-69","MLE","14.3","14.26333","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE50-54","MLE","26","25.95616","","",""
"LIFE_0000000034","PUBLISHED","2012","WPR","AGE80-84","FMLE","459957.6","459957.60000","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE30-34","BTSX","0.008422","0.00842","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE40-44","FMLE","455074.8","455074.80000","","",""
"LIFE_0000000034","PUBLISHED","1990","WPR","AGE50-54","FMLE","2521371","2521371.00000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGELT1","MLE","98679.8","98679.80000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE60-64","BTSX","0.059855","0.05986","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE75-79","BTSX","0.240563","0.24056","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE1-4","MLE","287.4","287.36340","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE35-39","BTSX","965.4","965.44680","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE25-29","BTSX","92961.8","92961.77000","","",""
"LIFE_0000000032","PUBLISHED","2012","WPR","AGE90-94","FMLE","12947.6","12947.58000","","",""
"LIFE_0000000032","PUBLISHED","1990","WPR","AGE100PLUS","MLE","149.2","149.17080","","",""
"LIFE_0000000035","PUBLISHED","2000","WPR","AGE85-89","BTSX","5.4","5.41917","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE20-24","FMLE","0.000581","0.00058","","",""
"LIFE_0000000033","PUBLISHED","1990","WPR","AGE55-59","FMLE","424955.7","424955.70000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE25-29","MLE","484823.9","484823.90000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE10-14","MLE","489812.6","489812.60000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE50-54","BTSX","0.006708","0.00671","","",""
"LIFE_0000000031","PUBLISHED","2012","WPR","AGELT1","FMLE","100000","100000.00000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE65-69","BTSX","0.027178","0.02718","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGE55-59","FMLE","26.5","26.47949","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE70-74","BTSX","0.154322","0.15432","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE80-84","BTSX","48452","48451.96000","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE1-4","MLE","7314966","7314966.00000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE35-39","BTSX","93752.6","93752.61000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE75-79","BTSX","0.054366","0.05437","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE5-9","MLE","491133.3","491133.30000","","",""
"LIFE_0000000033","PUBLISHED","2012","WPR","AGE85-89","MLE","83664.8","83664.79000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE50-54","BTSX","90058","90057.99000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE40-44","BTSX","461857.6","461857.60000","","",""
"LIFE_0000000029","PUBLISHED","2013","WPR","AGE15-19","FMLE","0.000377","0.00038","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE65-69","FMLE","392454.1","392454.10000","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE100PLUS","MLE","495","495.03800","","",""
"LIFE_0000000030","PUBLISHED","1990","WPR","AGE25-29","MLE","0.00826","0.00826","","",""
"LIFE_0000000034","PUBLISHED","2013","WPR","AGE15-19","MLE","5939856","5939856.00000","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGE75-79","MLE","0.065046","0.06505","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGELT1","FMLE","98939.1","98939.06000","","",""
"LIFE_0000000031","PUBLISHED","1990","WPR","AGE20-24","MLE","93140.2","93140.21000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE45-49","BTSX","0.003692","0.00369","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE55-59","FMLE","2989.5","2989.48200","","",""
"LIFE_0000000035","PUBLISHED","2013","WPR","AGELT1","MLE","74.1","74.13703","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE1-4","MLE","96957.3","96957.30000","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE85-89","FMLE","14999.9","14999.89000","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE90-94","FMLE","16237.1","16237.05000","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE60-64","MLE","86806.9","86806.86000","","",""
"LIFE_0000000029","PUBLISHED","1990","WPR","AGE45-49","MLE","0.005234","0.00523","","",""
"LIFE_0000000031","PUBLISHED","2013","WPR","AGE30-34","MLE","96897.2","96897.18000","","",""
"LIFE_0000000033","PUBLISHED","2000","WPR","AGE90-94","MLE","20800.9","20800.92000","","",""
"LIFE_0000000029","PUBLISHED","2000","WPR","AGE85-89","FMLE","0.128963","0.12896","","",""
"LIFE_0000000032","PUBLISHED","2013","WPR","AGE25-29","MLE","411.6","411.63410","","",""
"LIFE_0000000032","PUBLISHED","2000","WPR","AGE95-99","MLE","1486.8","1486.82600","","",""
"LIFE_0000000033","PUBLISHED","2013","WPR","AGE55-59","BTSX","452545.9","452545.90000","","",""
"LIFE_0000000035","PUBLISHED","1990","WPR","AGE90-94","FMLE","3.7","3.69725","","",""
"LIFE_0000000034","PUBLISHED","2000","WPR","AGE20-24","BTSX","5305881","5305881.00000","","",""
"LIFE_0000000030","PUBLISHED","2012","WPR","AGE15-19","FMLE","0.002001","0.00200","","",""
"LIFE_0000000029","PUBLISHED","2012","WPR","AGELT1","BTSX","0.013746","0.01375","","",""
"LIFE_0000000030","PUBLISHED","2013","WPR","AGE50-54","MLE","0.026502","0.02650","","",""
"LIFE_0000000031","PUBLISHED","2000","WPR","AGE15-19","MLE","95657.1","95657.13000","","",""
